subject,item,item_id,subscale,response,y_hat,y_pred,loo,ku
sp00387,36,Peer_forced_sex,SexA,0.0,0.0115,0.989271,-0.015895,0.663438
sp00387,37,Peer_sex_not_want,SexA,0.0,0.01375,0.984383,-0.025902,0.652093
sp00387,38,M_unavail_poor,EN,0.0,0.06675,0.935937,-0.068516,0.069803
sp00387,39,F_unavail_poor,EN,0.0,0.143,0.859865,-0.157261,0.138524
sp00387,40,P_diff_please,NVEA,0.0,0.1995,0.800005,-0.24581,0.067025
sp00387,41,P_no_time,NVEA,0.0,0.0475,0.948916,-0.054567,0.161654
sp00387,42,P_loved_you,EN,0.0,0.00925,0.990656,-0.010234,0.332968
sp00387,43,P_special,EN,0.0,0.01,0.986389,-0.016018,0.447205
sp00387,44,P_protect,PN,0.0,0.00325,0.995016,-0.005615,0.599035
sp00387,45,P_ER,PN,0.0,0.00475,0.995071,-0.005853,0.700593
sp00387,46,No_food,PN,0.0,0.00525,0.995838,-0.004218,0.248479
sp00387,47,Dirty_clothes,PN,0.0,0.00375,0.997147,-0.002871,0.168478
sp00387,48,Adult_resposibility,NVEA,0.0,0.0855,0.91586,-0.122142,0.577422
sp00387,49,Financial_pressure,NVEA,0.0,0.128,0.873789,-0.162538,0.365947
sp00387,50,Kept_secrets,NVEA,0.0,0.145,0.86904,-0.147638,0.140773
sp00387,51,Looked_out_each_other,PN,0.0,0.03375,0.967537,-0.037446,0.37161
sp00387,52,Fam_strength,EN,0.0,0.02125,0.977233,-0.024218,0.261116
sp00388,1,Swore,PVA,0.0,0.006,0.994341,-0.006465,0.485356
sp00388,2,Hurtful,PVA,0.0,0.01425,0.984143,-0.019608,0.413295
sp00388,3,Afraid,PVA,0.0,0.00525,0.994078,-0.006206,0.315234
sp00388,4,Leave,PVA,0.0,0.00825,0.992184,-0.007948,0.121998
sp00388,5,Closet,NVEA,0.0,0.001,0.998344,-0.001662,0.255969
sp00388,6,Pushed,PPhysA,0.0,0.01075,0.988396,-0.011995,0.217546
sp00388,7,Hit,PPhysA,0.0,0.001,0.998715,-0.001293,0.276962
sp00388,8,Hit_med,PPhysA,0.0,0.00025,0.999767,-0.000233,0.103238
sp00388,9,Spank_open,PPhysA,0.0,0.10375,0.89943,-0.33568,0.749374
sp00388,10,Spanked_bare,PPhysA,0.0,0.01875,0.981413,-0.019697,0.363654
sp00388,11,Spanked_strap,PPhysA,0.0,0.00825,0.99217,-0.008036,0.34351
sp00388,12,Sex_comment,SexA,0.0,0.0,0.999669,-0.000332,0.199937
sp00388,13,Fondled,SexA,0.0,0.00025,0.999598,-0.000403,0.355137
sp00388,14,Touch_them,SexA,0.0,0.0,0.999814,-0.000186,0.344238
sp00388,15,Push_sib,WSV,0.0,0.01875,0.980698,-0.021938,0.574458
sp00388,16,Hit_sib_med,WSV,0.0,0.0,0.999839,-0.000161,0.385103
sp00388,17,Sex_comment_sib,WSV,0.0,0.0005,0.999393,-0.000612,0.488282
sp00388,18,Fondled_sib,WSV,0.0,0.0,0.999615,-0.000386,0.430238
sp00388,19,o_fondled,SexA,0.0,0.0095,0.98838,-0.011899,0.075574
sp00388,20,o_intercourse,SexA,0.0,0.0035,0.996486,-0.003565,0.2236
sp00388,21,Adults_push_m,WIPV,0.0,0.00325,0.996932,-0.003724,0.735044
sp00388,22,Adults_hit_m,WIPV,0.0,0.0,0.999262,-0.000793,0.719987
sp00388,23,Adults_hit_med_m,WIPV,0.0,0.00025,0.99948,-0.000528,0.538397
sp00388,24,Adults_push_f,WIPV,0.0,0.00375,0.995687,-0.004489,0.387386
sp00388,25,Adults_hit_f,WIPV,0.0,0.001,0.999259,-0.000746,0.34188
sp00388,26,peer_swore,PeerVA,0.0,0.065,0.939466,-0.073969,0.270263
sp00388,27,Peer_hurtful,PeerVA,0.0,0.07625,0.926993,-0.12826,0.37566
sp00388,28,Peer_Rumors,PeerVA,0.0,0.07375,0.927779,-0.081141,0.061272
sp00388,29,Peer_Excluded,PeerVA,0.0,0.09,0.913001,-0.101062,0.06343
sp00388,30,Peer_afraid,PeerVA,0.0,0.02175,0.972151,-0.028648,0.110041
sp00388,31,Peer_threat_money,PeerPhysA,0.0,0.004,0.995522,-0.004538,0.261255
sp00388,32,Peer_forced,PeerPhysA,0.0,0.015,0.98454,-0.015986,0.254159
sp00388,33,Peer_pushed,PeerPhysA,0.0,0.06725,0.921856,-0.12801,0.45262
sp00388,34,Peer_hit,PeerPhysA,0.0,0.01175,0.989554,-0.014733,0.636782
sp00388,35,Peer_hit_med,PeerPhysA,0.0,0.0015,0.998552,-0.001483,0.462839
sp00388,36,Peer_forced_sex,SexA,0.0,0.00475,0.994581,-0.006954,0.674694
sp00388,37,Peer_sex_not_want,SexA,0.0,0.0095,0.991323,-0.0119,0.591679
sp00388,38,M_unavail_poor,EN,0.0,0.018,0.980185,-0.020533,0.212625
sp00388,39,F_unavail_poor,EN,0.0,0.0545,0.944636,-0.05913,0.180924
sp00388,40,P_diff_please,NVEA,0.0,0.061,0.936086,-0.071451,0.247515
sp00388,41,P_no_time,NVEA,0.0,0.01375,0.987311,-0.01308,0.240859
sp00388,42,P_loved_you,EN,0.0,0.009,0.990788,-0.010712,0.48187
sp00388,43,P_special,EN,0.0,0.00575,0.991378,-0.009531,0.363749
sp00388,44,P_protect,PN,0.0,0.001,0.998257,-0.001899,0.660846
sp00388,45,P_ER,PN,0.0,0.0035,0.997612,-0.002816,0.940573
sp00388,46,No_food,PN,0.0,0.00125,0.999172,-0.000832,0.377242
sp00388,47,Dirty_clothes,PN,0.0,0.0005,0.999358,-0.000644,0.219053
sp00388,48,Adult_resposibility,NVEA,0.0,0.0475,0.952974,-0.066263,0.512751
sp00388,49,Financial_pressure,NVEA,0.0,0.06725,0.936627,-0.076815,0.402122
sp00388,50,Kept_secrets,NVEA,0.0,0.07025,0.931453,-0.074326,0.02442
sp00388,51,Looked_out_each_other,PN,0.0,0.01425,0.98595,-0.01562,0.468085
sp00388,52,Fam_strength,EN,0.0,0.009,0.992122,-0.00815,0.304332
sp00389,1,Swore,PVA,0.0,0.01475,0.985395,-0.017581,0.363721
sp00389,2,Hurtful,PVA,0.0,0.0375,0.961128,-0.052046,0.318026
sp00389,3,Afraid,PVA,0.0,0.0155,0.983709,-0.017371,0.410436
sp00389,4,Leave,PVA,0.0,0.01475,0.984942,-0.01542,0.239505
sp00389,5,Closet,NVEA,0.0,0.00375,0.996924,-0.00309,0.062726
sp00389,6,Pushed,PPhysA,0.0,0.0285,0.973654,-0.027799,0.256088
sp00389,7,Hit,PPhysA,0.0,0.00375,0.996705,-0.003333,0.394392
sp00389,8,Hit_med,PPhysA,0.0,0.0,0.999421,-0.00058,0.319394
sp00389,9,Spank_open,PPhysA,0.0,0.14625,0.858336,-0.393799,0.573812
sp00389,10,Spanked_bare,PPhysA,0.0,0.0245,0.97709,-0.024011,0.106228
sp00389,11,Spanked_strap,PPhysA,0.0,0.01375,0.986651,-0.01378,0.200324
sp00389,12,Sex_comment,SexA,0.0,0.00075,0.999166,-0.000836,0.287215
sp00389,13,Fondled,SexA,0.0,0.00175,0.999098,-0.000904,0.042849
sp00389,14,Touch_them,SexA,0.0,0.00025,0.9996,-0.0004,0.292093
sp00389,15,Push_sib,WSV,0.0,0.0375,0.960383,-0.050525,0.757539
sp00389,16,Hit_sib_med,WSV,0.0,0.00025,0.999604,-0.000397,0.425129
sp00389,17,Sex_comment_sib,WSV,0.0,0.001,0.998889,-0.001118,0.446102
sp00389,18,Fondled_sib,WSV,0.0,0.00075,0.999299,-0.000703,0.495596
sp00389,19,o_fondled,SexA,0.0,0.015,0.981975,-0.018571,0.079469
sp00389,20,o_intercourse,SexA,0.0,0.00475,0.995176,-0.004897,0.075299
sp00389,21,Adults_push_m,WIPV,0.0,0.0085,0.992463,-0.009869,0.670088
sp00389,22,Adults_hit_m,WIPV,0.0,0.002,0.998467,-0.001648,0.670857
sp00389,23,Adults_hit_med_m,WIPV,0.0,0.00075,0.998836,-0.001194,0.49294
sp00389,24,Adults_push_f,WIPV,0.0,0.0095,0.990861,-0.009662,0.41187
sp00389,25,Adults_hit_f,WIPV,0.0,0.00175,0.998489,-0.001523,0.456804
sp00389,26,peer_swore,PeerVA,1.0,0.8415,0.837357,-0.246759,0.335299
sp00389,27,Peer_hurtful,PeerVA,1.0,0.9645,0.959666,-0.064266,0.746228
sp00389,28,Peer_Rumors,PeerVA,1.0,0.673,0.677411,-0.485244,0.191126
sp00389,29,Peer_Excluded,PeerVA,1.0,0.7295,0.738398,-0.377546,0.331113
sp00389,30,Peer_afraid,PeerVA,0.0,0.19375,0.813855,-0.224321,0.182908
sp00389,31,Peer_threat_money,PeerPhysA,0.0,0.007,0.994897,-0.005176,0.122357
sp00389,32,Peer_forced,PeerPhysA,0.0,0.02,0.982913,-0.017663,0.036001
sp00389,33,Peer_pushed,PeerPhysA,0.0,0.0655,0.933406,-0.099897,0.300565
sp00389,34,Peer_hit,PeerPhysA,0.0,0.00525,0.993948,-0.008303,0.800291
sp00389,35,Peer_hit_med,PeerPhysA,0.0,0.00075,0.999013,-0.001,0.373444
sp00389,36,Peer_forced_sex,SexA,0.0,0.00375,0.994279,-0.007096,0.573711
sp00389,37,Peer_sex_not_want,SexA,0.0,0.008,0.991196,-0.011769,0.558987
sp00389,38,M_unavail_poor,EN,0.0,0.03525,0.962197,-0.039786,0.18227
sp00389,39,F_unavail_poor,EN,0.0,0.09675,0.90734,-0.101408,0.1061
sp00389,40,P_diff_please,NVEA,0.0,0.115,0.878848,-0.141925,0.241733
sp00389,41,P_no_time,NVEA,0.0,0.0265,0.973025,-0.028224,0.175561
sp00389,42,P_loved_you,EN,0.0,0.01025,0.990002,-0.011499,0.461922
sp00389,43,P_special,EN,0.0,0.01125,0.987777,-0.014676,0.662824
sp00389,44,P_protect,PN,0.0,0.0035,0.996725,-0.003596,0.526498
sp00389,45,P_ER,PN,0.0,0.0025,0.996549,-0.003875,0.796783
sp00389,46,No_food,PN,0.0,0.0025,0.997889,-0.00213,0.230586
sp00389,47,Dirty_clothes,PN,0.0,0.00175,0.998551,-0.001455,0.207717
sp00389,48,Adult_resposibility,NVEA,0.0,0.06,0.93749,-0.086509,0.359324
sp00389,49,Financial_pressure,NVEA,0.0,0.08775,0.909585,-0.111409,0.28103
sp00389,50,Kept_secrets,NVEA,0.0,0.09475,0.903316,-0.106632,0.03782
sp00389,51,Looked_out_each_other,PN,0.0,0.027,0.976793,-0.02594,0.338363
sp00389,52,Fam_strength,EN,0.0,0.01475,0.985284,-0.015575,0.382766
sp00390,1,Swore,PVA,0.0,0.09975,0.898958,-0.15288,0.673209
sp00390,2,Hurtful,PVA,0.0,0.2485,0.753865,-0.444682,0.538184
sp00390,3,Afraid,PVA,0.0,0.21025,0.786622,-0.285448,0.125639
sp00390,4,Leave,PVA,0.0,0.072,0.929333,-0.075096,0.033606
sp00390,5,Closet,NVEA,0.0,0.01675,0.983306,-0.016933,0.063858
sp00390,6,Pushed,PPhysA,0.0,0.1685,0.828697,-0.204343,0.092738
sp00390,7,Hit,PPhysA,0.0,0.034,0.967186,-0.034367,0.179759
sp00390,8,Hit_med,PPhysA,0.0,0.0065,0.994312,-0.005736,0.160082
sp00390,9,Spank_open,PPhysA,0.0,0.19825,0.805059,-0.614196,0.633747
sp00390,10,Spanked_bare,PPhysA,0.0,0.02425,0.971997,-0.029536,0.110044
sp00390,11,Spanked_strap,PPhysA,0.0,0.03525,0.965396,-0.036772,0.097039
sp00390,12,Sex_comment,SexA,0.0,0.01,0.990338,-0.009798,0.10178
sp00390,13,Fondled,SexA,0.0,0.00775,0.99159,-0.008496,0.06391
sp00390,14,Touch_them,SexA,0.0,0.00375,0.996213,-0.003807,0.136291
sp00390,15,Push_sib,WSV,0.0,0.1845,0.819649,-0.271341,0.548615
sp00390,16,Hit_sib_med,WSV,0.0,0.0045,0.996279,-0.003755,0.268398
sp00390,17,Sex_comment_sib,WSV,0.0,0.0055,0.993124,-0.007142,0.749529
sp00390,18,Fondled_sib,WSV,0.0,0.00425,0.995875,-0.00419,0.560765
sp00390,19,o_fondled,SexA,0.0,0.0655,0.933601,-0.071627,0.120298
sp00390,20,o_intercourse,SexA,0.0,0.0195,0.984974,-0.015479,0.096424
sp00390,21,Adults_push_m,WIPV,0.0,0.03875,0.960604,-0.064416,0.602614
sp00390,22,Adults_hit_m,WIPV,0.0,0.0075,0.993202,-0.007617,0.545558
sp00390,23,Adults_hit_med_m,WIPV,0.0,0.0045,0.995846,-0.004285,0.401546
sp00390,24,Adults_push_f,WIPV,0.0,0.039,0.959865,-0.045257,0.355478
sp00390,25,Adults_hit_f,WIPV,0.0,0.007,0.992857,-0.007255,0.178807
sp00390,26,peer_swore,PeerVA,0.0,0.16625,0.832819,-0.230512,0.121646
sp00390,27,Peer_hurtful,PeerVA,0.0,0.134,0.866944,-0.244006,0.422251
sp00390,28,Peer_Rumors,PeerVA,0.0,0.1395,0.855137,-0.171016,0.037395
sp00390,29,Peer_Excluded,PeerVA,0.0,0.1165,0.884312,-0.133761,-0.037825
sp00390,30,Peer_afraid,PeerVA,0.0,0.084,0.919638,-0.085381,-0.028801
sp00390,31,Peer_threat_money,PeerPhysA,0.0,0.02175,0.977416,-0.023389,0.173518
sp00390,32,Peer_forced,PeerPhysA,0.0,0.05625,0.942174,-0.061807,0.07045
sp00390,33,Peer_pushed,PeerPhysA,0.0,0.1985,0.803729,-0.347959,0.3277
sp00390,34,Peer_hit,PeerPhysA,0.0,0.01375,0.982463,-0.023813,0.549712
sp00390,35,Peer_hit_med,PeerPhysA,0.0,0.0045,0.996542,-0.003538,0.312434
sp00390,36,Peer_forced_sex,SexA,0.0,0.0175,0.981219,-0.025843,0.527442
sp00390,37,Peer_sex_not_want,SexA,0.0,0.0255,0.973105,-0.041164,0.459379
sp00390,38,M_unavail_poor,EN,1.0,0.22125,0.20946,-1.770641,0.222809
sp00390,39,F_unavail_poor,EN,0.0,0.31625,0.689585,-0.389342,-0.053378
sp00390,40,P_diff_please,NVEA,1.0,0.46475,0.46597,-0.86393,0.153639
sp00390,41,P_no_time,NVEA,1.0,0.1855,0.184731,-1.97727,0.131722
sp00390,42,P_loved_you,EN,0.0,0.04525,0.954789,-0.056835,0.355975
sp00390,43,P_special,EN,0.0,0.085,0.915423,-0.129139,0.459553
sp00390,44,P_protect,PN,0.0,0.0545,0.949189,-0.067526,0.371122
sp00390,45,P_ER,PN,0.0,0.041,0.957384,-0.055573,0.352381
sp00390,46,No_food,PN,0.0,0.04025,0.965161,-0.036999,0.338155
sp00390,47,Dirty_clothes,PN,0.0,0.015,0.983146,-0.017223,0.091251
sp00390,48,Adult_resposibility,NVEA,0.0,0.2145,0.774098,-0.428178,0.483732
sp00390,49,Financial_pressure,NVEA,0.0,0.2975,0.696917,-0.469047,0.439476
sp00390,50,Kept_secrets,NVEA,1.0,0.269,0.265265,-1.479907,0.278559
sp00390,51,Looked_out_each_other,PN,1.0,0.17425,0.178664,-2.84009,0.49857
sp00390,52,Fam_strength,EN,1.0,0.1315,0.142849,-2.82792,0.367406
sp00392,1,Swore,PVA,0.0,0.052,0.953734,-0.060601,0.408478
sp00392,2,Hurtful,PVA,0.0,0.12175,0.881679,-0.181992,0.274769
sp00392,3,Afraid,PVA,0.0,0.0705,0.932529,-0.07732,0.0742
sp00392,4,Leave,PVA,0.0,0.03475,0.964184,-0.037193,-0.062504
sp00392,5,Closet,NVEA,0.0,0.008,0.992809,-0.007247,0.058321
sp00392,6,Pushed,PPhysA,1.0,0.1825,0.182207,-2.263433,0.302108
sp00392,7,Hit,PPhysA,0.0,0.04075,0.958467,-0.044538,0.082836
sp00392,8,Hit_med,PPhysA,0.0,0.002,0.996655,-0.003365,0.102571
sp00392,9,Spank_open,PPhysA,1.0,0.96575,0.964945,-0.067535,0.699363
sp00392,10,Spanked_bare,PPhysA,1.0,0.42475,0.435452,-1.309976,0.234337
sp00392,11,Spanked_strap,PPhysA,0.0,0.32925,0.663034,-0.604472,0.341567
sp00392,12,Sex_comment,SexA,0.0,0.003,0.997064,-0.002952,0.051864
sp00392,13,Fondled,SexA,0.0,0.00325,0.997093,-0.002921,0.058383
sp00392,14,Touch_them,SexA,0.0,0.0015,0.998711,-0.001292,0.018625
sp00392,15,Push_sib,WSV,0.0,0.0845,0.910157,-0.116779,0.595299
sp00392,16,Hit_sib_med,WSV,0.0,0.0005,0.99873,-0.001277,0.255643
sp00392,17,Sex_comment_sib,WSV,0.0,0.002,0.997277,-0.002744,0.311243
sp00392,18,Fondled_sib,WSV,0.0,0.00075,0.998343,-0.001665,0.381455
sp00392,19,o_fondled,SexA,0.0,0.03425,0.963127,-0.038709,0.099235
sp00392,20,o_intercourse,SexA,0.0,0.008,0.990816,-0.0094,0.141019
sp00392,21,Adults_push_m,WIPV,0.0,0.018,0.980567,-0.028542,0.601389
sp00392,22,Adults_hit_m,WIPV,0.0,0.00425,0.996396,-0.003914,0.497481
sp00392,23,Adults_hit_med_m,WIPV,0.0,0.00275,0.997667,-0.002405,0.390253
sp00392,24,Adults_push_f,WIPV,0.0,0.0195,0.979663,-0.021963,0.309157
sp00392,25,Adults_hit_f,WIPV,0.0,0.0045,0.996608,-0.003425,0.295835
sp00392,26,peer_swore,PeerVA,1.0,0.6075,0.60769,-0.69435,0.317572
sp00392,27,Peer_hurtful,PeerVA,1.0,0.7555,0.762752,-0.546872,0.526361
sp00392,28,Peer_Rumors,PeerVA,0.0,0.4495,0.559821,-0.691373,0.207134
sp00392,29,Peer_Excluded,PeerVA,0.0,0.4355,0.551264,-0.733703,0.304958
sp00392,30,Peer_afraid,PeerVA,0.0,0.1475,0.86135,-0.153405,0.192783
sp00392,31,Peer_threat_money,PeerPhysA,0.0,0.03475,0.96557,-0.035945,0.067609
sp00392,32,Peer_forced,PeerPhysA,0.0,0.0925,0.915914,-0.091311,-0.021899
sp00392,33,Peer_pushed,PeerPhysA,1.0,0.4265,0.435248,-1.746097,0.591002
sp00392,34,Peer_hit,PeerPhysA,0.0,0.113,0.89234,-0.193,0.446477
sp00392,35,Peer_hit_med,PeerPhysA,0.0,0.013,0.985318,-0.015446,0.261761
sp00392,36,Peer_forced_sex,SexA,0.0,0.01275,0.987859,-0.01674,0.524329
sp00392,37,Peer_sex_not_want,SexA,0.0,0.0205,0.98186,-0.029587,0.662818
sp00392,38,M_unavail_poor,EN,0.0,0.08225,0.911337,-0.096553,0.011459
sp00392,39,F_unavail_poor,EN,0.0,0.17825,0.82206,-0.204562,0.034455
sp00392,40,P_diff_please,NVEA,0.0,0.26525,0.735876,-0.34041,0.1419
sp00392,41,P_no_time,NVEA,0.0,0.0725,0.925964,-0.080605,0.145925
sp00392,42,P_loved_you,EN,0.0,0.01075,0.989774,-0.011259,0.448593
sp00392,43,P_special,EN,0.0,0.02025,0.98393,-0.018219,0.311966
sp00392,44,P_protect,PN,0.0,0.006,0.993982,-0.006898,0.546155
sp00392,45,P_ER,PN,0.0,0.00725,0.994587,-0.006036,0.494776
sp00392,46,No_food,PN,0.0,0.00675,0.993414,-0.006706,0.224583
sp00392,47,Dirty_clothes,PN,0.0,0.006,0.995552,-0.004486,0.223985
sp00392,48,Adult_resposibility,NVEA,0.0,0.0995,0.902502,-0.150358,0.375869
sp00392,49,Financial_pressure,NVEA,0.0,0.1435,0.854161,-0.192235,0.203897
sp00392,50,Kept_secrets,NVEA,0.0,0.15025,0.848731,-0.173082,0.108665
sp00392,51,Looked_out_each_other,PN,0.0,0.04525,0.959834,-0.04632,0.29767
sp00392,52,Fam_strength,EN,0.0,0.033,0.968021,-0.034645,0.278364
sp00393,1,Swore,PVA,1.0,0.7575,0.75355,-0.48811,0.512686
sp00393,2,Hurtful,PVA,1.0,0.8805,0.883108,-0.158047,0.413447
sp00393,3,Afraid,PVA,0.0,0.636,0.356926,-1.311147,0.186799
sp00393,4,Leave,PVA,0.0,0.26775,0.737954,-0.325245,0.207522
sp00393,5,Closet,NVEA,0.0,0.04375,0.955424,-0.046137,0.087505
sp00393,6,Pushed,PPhysA,1.0,0.70575,0.707179,-0.385808,0.14975
sp00393,7,Hit,PPhysA,0.0,0.414,0.588142,-0.656133,0.339251
sp00393,8,Hit_med,PPhysA,0.0,0.051,0.952901,-0.04986,0.300202
sp00393,9,Spank_open,PPhysA,1.0,0.9965,0.996245,-0.00437,0.669996
sp00393,10,Spanked_bare,PPhysA,1.0,0.659,0.649886,-0.647276,0.304702
sp00393,11,Spanked_strap,PPhysA,1.0,0.71175,0.715268,-0.455355,0.259902
sp00393,12,Sex_comment,SexA,0.0,0.0465,0.952998,-0.049554,0.040174
sp00393,13,Fondled,SexA,0.0,0.0305,0.965383,-0.035827,0.051132
sp00393,14,Touch_them,SexA,0.0,0.01625,0.983864,-0.016416,-0.00708
sp00393,19,o_fondled,SexA,1.0,0.163,0.162888,-2.125177,0.256226
sp00393,20,o_intercourse,SexA,0.0,0.036,0.960497,-0.041581,0.088501
sp00393,21,Adults_push_m,WIPV,1.0,0.621,0.615182,-1.000017,0.557537
sp00393,22,Adults_hit_m,WIPV,0.0,0.217,0.779079,-0.391031,0.359593
sp00393,23,Adults_hit_med_m,WIPV,0.0,0.1055,0.901858,-0.119764,0.299793
sp00393,24,Adults_push_f,WIPV,1.0,0.3825,0.379436,-1.22159,0.323829
sp00393,25,Adults_hit_f,WIPV,0.0,0.07025,0.928231,-0.077194,0.216654
sp00393,26,peer_swore,PeerVA,1.0,0.945,0.941192,-0.070513,0.196926
sp00393,27,Peer_hurtful,PeerVA,1.0,0.981,0.97813,-0.027394,0.408595
sp00393,28,Peer_Rumors,PeerVA,1.0,0.806,0.807624,-0.252701,-0.035698
sp00393,29,Peer_Excluded,PeerVA,1.0,0.781,0.772504,-0.322341,0.175655
sp00393,30,Peer_afraid,PeerVA,0.0,0.4205,0.583549,-0.608393,0.058404
sp00393,31,Peer_threat_money,PeerPhysA,0.0,0.087,0.910568,-0.098426,0.036355
sp00393,32,Peer_forced,PeerPhysA,0.0,0.16875,0.828412,-0.200153,-0.005883
sp00393,33,Peer_pushed,PeerPhysA,1.0,0.5485,0.549689,-1.221199,0.693319
sp00393,34,Peer_hit,PeerPhysA,0.0,0.11925,0.884121,-0.233327,0.487419
sp00393,35,Peer_hit_med,PeerPhysA,0.0,0.02125,0.978554,-0.023031,0.198835
sp00393,36,Peer_forced_sex,SexA,0.0,0.05875,0.944291,-0.085255,0.49707
sp00393,37,Peer_sex_not_want,SexA,0.0,0.0765,0.924619,-0.127023,0.424882
sp00393,38,M_unavail_poor,EN,0.0,0.36625,0.631076,-0.496359,0.046286
sp00393,39,F_unavail_poor,EN,0.0,0.47925,0.510233,-0.70748,0.026618
sp00393,40,P_diff_please,NVEA,1.0,0.7245,0.722405,-0.344529,0.202478
sp00393,41,P_no_time,NVEA,1.0,0.429,0.432773,-0.93979,0.142375
sp00393,42,P_loved_you,EN,0.0,0.01275,0.98905,-0.011884,0.267871
sp00393,43,P_special,EN,0.0,0.032,0.970699,-0.03617,0.392183
sp00393,44,P_protect,PN,0.0,0.0195,0.981102,-0.022427,0.346982
sp00393,45,P_ER,PN,0.0,0.0125,0.9881,-0.013607,0.337388
sp00393,46,No_food,PN,0.0,0.06925,0.932751,-0.073849,0.05715
sp00393,47,Dirty_clothes,PN,0.0,0.043,0.956185,-0.045948,0.131726
sp00393,48,Adult_resposibility,NVEA,0.0,0.3845,0.619485,-0.905768,0.500668
sp00393,49,Financial_pressure,NVEA,1.0,0.475,0.487389,-1.019896,0.449576
sp00393,50,Kept_secrets,NVEA,0.0,0.41125,0.594981,-0.5612,0.219142
sp00393,51,Looked_out_each_other,PN,0.0,0.11025,0.894423,-0.134719,0.050643
sp00393,52,Fam_strength,EN,0.0,0.135,0.86719,-0.169486,0.302257
sp00394,1,Swore,PVA,0.0,0.5025,0.507876,-1.453021,0.78587
sp00394,2,Hurtful,PVA,1.0,0.73825,0.724736,-0.496908,0.586156
sp00394,3,Afraid,PVA,1.0,0.54325,0.536211,-0.790846,0.223168
sp00394,4,Leave,PVA,1.0,0.18225,0.185869,-1.846059,0.134606
sp00394,5,Closet,NVEA,0.0,0.043,0.95516,-0.046468,0.246203
sp00394,6,Pushed,PPhysA,0.0,0.335,0.65954,-0.469713,0.058428
sp00394,7,Hit,PPhysA,0.0,0.0855,0.908361,-0.102759,0.167747
sp00394,8,Hit_med,PPhysA,0.0,0.0195,0.982689,-0.017679,-0.024521
sp00394,9,Spank_open,PPhysA,0.0,0.20075,0.794728,-0.759147,0.813616
sp00394,10,Spanked_bare,PPhysA,0.0,0.0265,0.971065,-0.030756,0.374809
sp00394,11,Spanked_strap,PPhysA,0.0,0.04675,0.949496,-0.055434,0.307736
sp00394,12,Sex_comment,SexA,0.0,0.029,0.969454,-0.03172,0.17634
sp00394,13,Fondled,SexA,0.0,0.02825,0.975652,-0.024962,0.025105
sp00394,14,Touch_them,SexA,0.0,0.01275,0.988822,-0.011324,0.238732
sp00394,15,Push_sib,WSV,0.0,0.3015,0.693482,-0.546114,0.717574
sp00394,16,Hit_sib_med,WSV,0.0,0.01225,0.989021,-0.011191,0.241775
sp00394,17,Sex_comment_sib,WSV,0.0,0.018,0.984744,-0.015804,0.58881
sp00394,18,Fondled_sib,WSV,0.0,0.0095,0.991003,-0.009265,0.653829
sp00394,19,o_fondled,SexA,0.0,0.11575,0.896914,-0.114856,0.133802
sp00394,20,o_intercourse,SexA,0.0,0.02275,0.979074,-0.02176,0.123019
sp00394,21,Adults_push_m,WIPV,1.0,0.891,0.893556,-0.149373,0.346201
sp00394,22,Adults_hit_m,WIPV,1.0,0.60275,0.605401,-0.906339,0.479581
sp00394,23,Adults_hit_med_m,WIPV,1.0,0.3245,0.324085,-1.701014,0.276153
sp00394,24,Adults_push_f,WIPV,0.0,0.602,0.392228,-1.213465,0.466714
sp00394,25,Adults_hit_f,WIPV,0.0,0.1405,0.859057,-0.167259,0.336086
sp00394,26,peer_swore,PeerVA,1.0,0.836,0.835095,-0.225152,0.246573
sp00394,27,Peer_hurtful,PeerVA,1.0,0.89875,0.906002,-0.152482,0.462928
sp00394,28,Peer_Rumors,PeerVA,1.0,0.65,0.641156,-0.52815,0.192508
sp00394,29,Peer_Excluded,PeerVA,0.0,0.56975,0.41437,-1.220335,0.285815
sp00394,30,Peer_afraid,PeerVA,0.0,0.28375,0.71361,-0.357843,0.210969
sp00394,31,Peer_threat_money,PeerPhysA,0.0,0.089,0.90957,-0.099051,0.228708
sp00394,32,Peer_forced,PeerPhysA,0.0,0.17275,0.824493,-0.203896,0.053501
sp00394,33,Peer_pushed,PeerPhysA,0.0,0.59275,0.406409,-1.397305,0.432081
sp00394,34,Peer_hit,PeerPhysA,0.0,0.1465,0.856606,-0.290676,0.529705
sp00394,35,Peer_hit_med,PeerPhysA,1.0,0.02325,0.024948,-5.826928,0.974304
sp00394,36,Peer_forced_sex,SexA,0.0,0.018,0.980113,-0.027975,0.475074
sp00394,37,Peer_sex_not_want,SexA,0.0,0.026,0.972673,-0.043606,0.455875
sp00394,38,M_unavail_poor,EN,0.0,0.32375,0.67819,-0.415711,0.174241
sp00394,39,F_unavail_poor,EN,1.0,0.437,0.446921,-0.850904,0.021055
sp00394,40,P_diff_please,NVEA,0.0,0.66625,0.319276,-1.255288,0.053682
sp00394,41,P_no_time,NVEA,1.0,0.41375,0.413056,-1.000151,0.122808
sp00394,42,P_loved_you,EN,0.0,0.011,0.98771,-0.013823,0.538659
sp00394,43,P_special,EN,0.0,0.02925,0.970218,-0.040047,0.646096
sp00394,44,P_protect,PN,0.0,0.01525,0.983921,-0.018523,0.384111
sp00394,45,P_ER,PN,0.0,0.0105,0.989814,-0.011363,0.335291
sp00394,46,No_food,PN,0.0,0.0535,0.948662,-0.055151,0.162273
